"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FELL_TOT","Fellings","AUS","Australia","1990","1990","M3","Cubic metres","3","Thousands",,,17564,,
"FELL_TOT","Fellings","AUS","Australia","1995","1995","M3","Cubic metres","3","Thousands",,,19560,,
"FELL_TOT","Fellings","AUS","Australia","2000","2000","M3","Cubic metres","3","Thousands",,,24407.727,,
"FELL_TOT","Fellings","AUS","Australia","2001","2001","M3","Cubic metres","3","Thousands",,,24474,,
"FELL_TOT","Fellings","AUS","Australia","2002","2002","M3","Cubic metres","3","Thousands",,,24296,,
"FELL_TOT","Fellings","AUS","Australia","2003","2003","M3","Cubic metres","3","Thousands",,,25819,,
"FELL_TOT","Fellings","AUS","Australia","2004","2004","M3","Cubic metres","3","Thousands",,,26498,,
"FELL_TOT","Fellings","AUS","Australia","2005","2005","M3","Cubic metres","3","Thousands",,,26998.358,,
"FELL_TOT","Fellings","AUS","Australia","2006","2006","M3","Cubic metres","3","Thousands",,,26734.156,,
"FELL_TOT","Fellings","AUS","Australia","2007","2007","M3","Cubic metres","3","Thousands",,,27192.006,,
"FELL_TOT","Fellings","AUS","Australia","2008","2008","M3","Cubic metres","3","Thousands",,,28367.758,,
"FELL_TOT","Fellings","AUS","Australia","2009","2009","M3","Cubic metres","3","Thousands",,,25798.803,,
"FELL_TOT","Fellings","AUS","Australia","2010","2010","M3","Cubic metres","3","Thousands",,,25563,,
"FELL_TOT","Fellings","AUS","Australia","2011","2011","M3","Cubic metres","3","Thousands",,,26532,,
"FELL_TOT","Fellings","AUS","Australia","2012","2012","M3","Cubic metres","3","Thousands",,,23497,,
"FELL_TOT","Fellings","AUS","Australia","2013","2013","M3","Cubic metres","3","Thousands",,,22580,,
"FELL_TOT","Fellings","AUS","Australia","2014","2014","M3","Cubic metres","3","Thousands",,,25266,,
"FELL_TOT","Fellings","AUS","Australia","2015","2015","M3","Cubic metres","3","Thousands",,,27290,,
"FELL_TOT","Fellings","AUS","Australia","2016","2016","M3","Cubic metres","3","Thousands",,,30083,,
"FELL_TOT","Fellings","AUT","Austria","1991","1991","M3","Cubic metres","3","Thousands",,,17925,,
"FELL_TOT","Fellings","AUT","Austria","1997","1997","M3","Cubic metres","3","Thousands",,,17490,,
"FELL_TOT","Fellings","AUT","Austria","2005","2005","M3","Cubic metres","3","Thousands",,,23511,,
"FELL_TOT","Fellings","BEL","Belgium","1990","1990","M3","Cubic metres","3","Thousands",,,4400,,
"FELL_TOT","Fellings","BEL","Belgium","1995","1995","M3","Cubic metres","3","Thousands",,,4400,,
"FELL_TOT","Fellings","BEL","Belgium","2000","2000","M3","Cubic metres","3","Thousands",,,3457,,
"FELL_TOT","Fellings","BEL","Belgium","2005","2005","M3","Cubic metres","3","Thousands",,,4389,,
"FELL_TOT","Fellings","BEL","Belgium","2010","2010","M3","Cubic metres","3","Thousands",,,5230.195,,
"FELL_TOT","Fellings","BEL","Belgium","2012","2012","M3","Cubic metres","3","Thousands",,,5057.122,,
"FELL_TOT","Fellings","CAN","Canada","1990","1990","M3","Cubic metres","3","Thousands",,,162567,,
"FELL_TOT","Fellings","CAN","Canada","1991","1991","M3","Cubic metres","3","Thousands",,,160880,,
"FELL_TOT","Fellings","CAN","Canada","1992","1992","M3","Cubic metres","3","Thousands",,,170131,,
"FELL_TOT","Fellings","CAN","Canada","1993","1993","M3","Cubic metres","3","Thousands",,,175999,,
"FELL_TOT","Fellings","CAN","Canada","1994","1994","M3","Cubic metres","3","Thousands",,,183261,,
"FELL_TOT","Fellings","CAN","Canada","1995","1995","M3","Cubic metres","3","Thousands",,,188497,,
"FELL_TOT","Fellings","CAN","Canada","1996","1996","M3","Cubic metres","3","Thousands",,,183375,,
"FELL_TOT","Fellings","CAN","Canada","1997","1997","M3","Cubic metres","3","Thousands",,,188750,,
"FELL_TOT","Fellings","CAN","Canada","1998","1998","M3","Cubic metres","3","Thousands",,,176957,,
"FELL_TOT","Fellings","CAN","Canada","1999","1999","M3","Cubic metres","3","Thousands",,,199574,,
"FELL_TOT","Fellings","CAN","Canada","2000","2000","M3","Cubic metres","3","Thousands",,,202372,,
"FELL_TOT","Fellings","CAN","Canada","2001","2001","M3","Cubic metres","3","Thousands",,,187300,,
"FELL_TOT","Fellings","CAN","Canada","2002","2002","M3","Cubic metres","3","Thousands",,,198231,,
"FELL_TOT","Fellings","CAN","Canada","2003","2003","M3","Cubic metres","3","Thousands",,,184273,,
"FELL_TOT","Fellings","CAN","Canada","2004","2004","M3","Cubic metres","3","Thousands",,,210871,,
"FELL_TOT","Fellings","CAN","Canada","2005","2005","M3","Cubic metres","3","Thousands",,,205665,,
"FELL_TOT","Fellings","CAN","Canada","2006","2006","M3","Cubic metres","3","Thousands",,,185359,,
"FELL_TOT","Fellings","CAN","Canada","2007","2007","M3","Cubic metres","3","Thousands",,,165921,,
"FELL_TOT","Fellings","CAN","Canada","2008","2008","M3","Cubic metres","3","Thousands",,,141397,,
"FELL_TOT","Fellings","CAN","Canada","2009","2009","M3","Cubic metres","3","Thousands",,,118935,,
"FELL_TOT","Fellings","CAN","Canada","2010","2010","M3","Cubic metres","3","Thousands",,,144274,,
"FELL_TOT","Fellings","CAN","Canada","2011","2011","M3","Cubic metres","3","Thousands",,,150483,,
"FELL_TOT","Fellings","CAN","Canada","2012","2012","M3","Cubic metres","3","Thousands",,,153185,,
"FELL_TOT","Fellings","CAN","Canada","2013","2013","M3","Cubic metres","3","Thousands",,,155531,,
"FELL_TOT","Fellings","CAN","Canada","2014","2014","M3","Cubic metres","3","Thousands",,,155136,,
"FELL_TOT","Fellings","CAN","Canada","2015","2015","M3","Cubic metres","3","Thousands",,,160164,,
"FELL_TOT","Fellings","CAN","Canada","2016","2016","M3","Cubic metres","3","Thousands",,,156744,,
"FELL_TOT","Fellings","CZE","Czech Republic","1990","1990","M3","Cubic metres","3","Thousands",,,14775,,
"FELL_TOT","Fellings","CZE","Czech Republic","1991","1991","M3","Cubic metres","3","Thousands",,,11915,,
"FELL_TOT","Fellings","CZE","Czech Republic","1992","1992","M3","Cubic metres","3","Thousands",,,10917,,
"FELL_TOT","Fellings","CZE","Czech Republic","1993","1993","M3","Cubic metres","3","Thousands",,,11533,,
"FELL_TOT","Fellings","CZE","Czech Republic","1994","1994","M3","Cubic metres","3","Thousands",,,13244,,
"FELL_TOT","Fellings","CZE","Czech Republic","1995","1995","M3","Cubic metres","3","Thousands",,,13704,,
"FELL_TOT","Fellings","CZE","Czech Republic","1996","1996","M3","Cubic metres","3","Thousands",,,13947,,
"FELL_TOT","Fellings","CZE","Czech Republic","1997","1997","M3","Cubic metres","3","Thousands",,,14952,,
"FELL_TOT","Fellings","CZE","Czech Republic","1998","1998","M3","Cubic metres","3","Thousands",,,15507,,
"FELL_TOT","Fellings","CZE","Czech Republic","1999","1999","M3","Cubic metres","3","Thousands",,,15741,,
"FELL_TOT","Fellings","CZE","Czech Republic","2000","2000","M3","Cubic metres","3","Thousands",,,16005,,
"FELL_TOT","Fellings","CZE","Czech Republic","2001","2001","M3","Cubic metres","3","Thousands",,,15931,,
"FELL_TOT","Fellings","CZE","Czech Republic","2002","2002","M3","Cubic metres","3","Thousands",,,16116,,
"FELL_TOT","Fellings","CZE","Czech Republic","2003","2003","M3","Cubic metres","3","Thousands",,,16780,,
"FELL_TOT","Fellings","CZE","Czech Republic","2004","2004","M3","Cubic metres","3","Thousands",,,17291,,
"FELL_TOT","Fellings","CZE","Czech Republic","2005","2005","M3","Cubic metres","3","Thousands",,,17190,,
"FELL_TOT","Fellings","CZE","Czech Republic","2006","2006","M3","Cubic metres","3","Thousands",,,19593,,
"FELL_TOT","Fellings","CZE","Czech Republic","2007","2007","M3","Cubic metres","3","Thousands",,,20513,,
"FELL_TOT","Fellings","CZE","Czech Republic","2008","2008","M3","Cubic metres","3","Thousands",,,17940,,
"FELL_TOT","Fellings","CZE","Czech Republic","2009","2009","M3","Cubic metres","3","Thousands",,,17179,,
"FELL_TOT","Fellings","CZE","Czech Republic","2010","2010","M3","Cubic metres","3","Thousands",,,18553,,
"FELL_TOT","Fellings","CZE","Czech Republic","2011","2011","M3","Cubic metres","3","Thousands",,,17047,,
"FELL_TOT","Fellings","CZE","Czech Republic","2012","2012","M3","Cubic metres","3","Thousands",,,16692,,
"FELL_TOT","Fellings","CZE","Czech Republic","2013","2013","M3","Cubic metres","3","Thousands",,,16991,,
"FELL_TOT","Fellings","CZE","Czech Republic","2014","2014","M3","Cubic metres","3","Thousands",,,17152,,
"FELL_TOT","Fellings","CZE","Czech Republic","2015","2015","M3","Cubic metres","3","Thousands",,,17913,,
"FELL_TOT","Fellings","CZE","Czech Republic","2016","2016","M3","Cubic metres","3","Thousands",,,19525,,
"FELL_TOT","Fellings","CZE","Czech Republic","2017","2017","M3","Cubic metres","3","Thousands",,,21487,,
"FELL_TOT","Fellings","DNK","Denmark","1990","1990","M3","Cubic metres","3","Thousands",,,1755,,
"FELL_TOT","Fellings","DNK","Denmark","1991","1991","M3","Cubic metres","3","Thousands",,,1664,,
"FELL_TOT","Fellings","DNK","Denmark","1992","1992","M3","Cubic metres","3","Thousands",,,1666,,
"FELL_TOT","Fellings","DNK","Denmark","1993","1993","M3","Cubic metres","3","Thousands",,,1546,,
"FELL_TOT","Fellings","DNK","Denmark","1994","1994","M3","Cubic metres","3","Thousands",,,1611,,
"FELL_TOT","Fellings","DNK","Denmark","1995","1995","M3","Cubic metres","3","Thousands",,,1675,,
"FELL_TOT","Fellings","DNK","Denmark","1996","1996","M3","Cubic metres","3","Thousands",,,1632,,
"FELL_TOT","Fellings","DNK","Denmark","1997","1997","M3","Cubic metres","3","Thousands",,,1580,,
"FELL_TOT","Fellings","DNK","Denmark","1998","1998","M3","Cubic metres","3","Thousands",,,1487,,
"FELL_TOT","Fellings","DNK","Denmark","1999","1999","M3","Cubic metres","3","Thousands",,,1492,,
"FELL_TOT","Fellings","DNK","Denmark","2000","2000","M3","Cubic metres","3","Thousands",,,3193,,
"FELL_TOT","Fellings","DNK","Denmark","2001","2001","M3","Cubic metres","3","Thousands",,,1559,,
"FELL_TOT","Fellings","DNK","Denmark","2002","2002","M3","Cubic metres","3","Thousands",,,1397,,
"FELL_TOT","Fellings","DNK","Denmark","2003","2003","M3","Cubic metres","3","Thousands",,,1572,,
"FELL_TOT","Fellings","DNK","Denmark","2004","2004","M3","Cubic metres","3","Thousands",,,1623,,
"FELL_TOT","Fellings","DNK","Denmark","2005","2005","M3","Cubic metres","3","Thousands",,,2576,,
"FELL_TOT","Fellings","DNK","Denmark","2006","2006","M3","Cubic metres","3","Thousands",,,2043,,
"FELL_TOT","Fellings","DNK","Denmark","2007","2007","M3","Cubic metres","3","Thousands",,,2217,,
"FELL_TOT","Fellings","DNK","Denmark","2008","2008","M3","Cubic metres","3","Thousands",,,2062,,
"FELL_TOT","Fellings","DNK","Denmark","2009","2009","M3","Cubic metres","3","Thousands",,,2091,,
"FELL_TOT","Fellings","DNK","Denmark","2010","2010","M3","Cubic metres","3","Thousands",,,2309,,
"FELL_TOT","Fellings","DNK","Denmark","2011","2011","M3","Cubic metres","3","Thousands",,,2231,,
"FELL_TOT","Fellings","DNK","Denmark","2012","2012","M3","Cubic metres","3","Thousands",,,3981,"B","Break"
"FELL_TOT","Fellings","DNK","Denmark","2013","2013","M3","Cubic metres","3","Thousands",,,4195,,
"FELL_TOT","Fellings","DNK","Denmark","2014","2014","M3","Cubic metres","3","Thousands",,,4345,,
"FELL_TOT","Fellings","DNK","Denmark","2015","2015","M3","Cubic metres","3","Thousands",,,3831,,
"FELL_TOT","Fellings","DNK","Denmark","2016","2016","M3","Cubic metres","3","Thousands",,,3939,,
"FELL_TOT","Fellings","DNK","Denmark","2017","2017","M3","Cubic metres","3","Thousands",,,4270.782,,
"FELL_TOT","Fellings","FIN","Finland","1990","1990","M3","Cubic metres","3","Thousands",,,55100,,
"FELL_TOT","Fellings","FIN","Finland","1995","1995","M3","Cubic metres","3","Thousands",,,63571,,
"FELL_TOT","Fellings","FIN","Finland","2000","2000","M3","Cubic metres","3","Thousands",,,69973,,
"FELL_TOT","Fellings","FIN","Finland","2001","2001","M3","Cubic metres","3","Thousands",,,67723,,
"FELL_TOT","Fellings","FIN","Finland","2002","2002","M3","Cubic metres","3","Thousands",,,68711,,
"FELL_TOT","Fellings","FIN","Finland","2003","2003","M3","Cubic metres","3","Thousands",,,69896,,
"FELL_TOT","Fellings","FIN","Finland","2004","2004","M3","Cubic metres","3","Thousands",,,69934,,
"FELL_TOT","Fellings","FIN","Finland","2005","2005","M3","Cubic metres","3","Thousands",,,67326,,
"FELL_TOT","Fellings","FIN","Finland","2006","2006","M3","Cubic metres","3","Thousands",,,65376,,
"FELL_TOT","Fellings","FIN","Finland","2007","2007","M3","Cubic metres","3","Thousands",,,72932,,
"FELL_TOT","Fellings","FIN","Finland","2008","2008","M3","Cubic metres","3","Thousands",,,71208,,
"FELL_TOT","Fellings","FIN","Finland","2009","2009","M3","Cubic metres","3","Thousands",,,60135,,
"FELL_TOT","Fellings","FIN","Finland","2010","2010","M3","Cubic metres","3","Thousands",,,72788,,
"FELL_TOT","Fellings","FIN","Finland","2011","2011","M3","Cubic metres","3","Thousands",,,73643,,
"FELL_TOT","Fellings","FIN","Finland","2012","2012","M3","Cubic metres","3","Thousands",,,72900,,
"FELL_TOT","Fellings","FIN","Finland","2013","2013","M3","Cubic metres","3","Thousands",,,79185,,
"FELL_TOT","Fellings","FIN","Finland","2014","2014","M3","Cubic metres","3","Thousands",,,79152,,
"FELL_TOT","Fellings","FIN","Finland","2015","2015","M3","Cubic metres","3","Thousands",,,82396,,
"FELL_TOT","Fellings","FIN","Finland","2016","2016","M3","Cubic metres","3","Thousands",,,85744,,
"FELL_TOT","Fellings","FIN","Finland","2017","2017","M3","Cubic metres","3","Thousands",,,87191,,
"FELL_TOT","Fellings","FRA","France","1990","1990","M3","Cubic metres","3","Thousands",,,54610,,
"FELL_TOT","Fellings","FRA","France","1991","1991","M3","Cubic metres","3","Thousands",,,55696,,
"FELL_TOT","Fellings","FRA","France","1992","1992","M3","Cubic metres","3","Thousands",,,57125,,
"FELL_TOT","Fellings","FRA","France","1993","1993","M3","Cubic metres","3","Thousands",,,56322,,
"FELL_TOT","Fellings","FRA","France","1994","1994","M3","Cubic metres","3","Thousands",,,57348,,
"FELL_TOT","Fellings","FRA","France","1995","1995","M3","Cubic metres","3","Thousands",,,58539,,
"FELL_TOT","Fellings","FRA","France","1996","1996","M3","Cubic metres","3","Thousands",,,60248,,
"FELL_TOT","Fellings","FRA","France","1997","1997","M3","Cubic metres","3","Thousands",,,61554,,
"FELL_TOT","Fellings","FRA","France","1998","1998","M3","Cubic metres","3","Thousands",,,63386,,
"FELL_TOT","Fellings","FRA","France","1999","1999","M3","Cubic metres","3","Thousands",,,63285,,
"FELL_TOT","Fellings","FRA","France","2002","2002","M3","Cubic metres","3","Thousands",,,70658,"B","Break"
"FELL_TOT","Fellings","FRA","France","2003","2003","M3","Cubic metres","3","Thousands",,,64132,,
"FELL_TOT","Fellings","FRA","France","2004","2004","M3","Cubic metres","3","Thousands",,,59001,,
"FELL_TOT","Fellings","FRA","France","2009","2009","M3","Cubic metres","3","Thousands",,,45880,"B","Break"
"FELL_TOT","Fellings","FRA","France","2010","2010","M3","Cubic metres","3","Thousands",,,46852,,
"FELL_TOT","Fellings","FRA","France","2011","2011","M3","Cubic metres","3","Thousands",,,48470,"E","Estimated value"
"FELL_TOT","Fellings","FRA","France","2012","2012","M3","Cubic metres","3","Thousands",,,49037,,
"FELL_TOT","Fellings","FRA","France","2013","2013","M3","Cubic metres","3","Thousands",,,48094,,
"FELL_TOT","Fellings","FRA","France","2014","2014","M3","Cubic metres","3","Thousands",,,47401,,
"FELL_TOT","Fellings","DEU","Germany","1993","1993","M3","Cubic metres","3","Thousands",,,63491.003,,
"FELL_TOT","Fellings","DEU","Germany","1994","1994","M3","Cubic metres","3","Thousands",,,66085.579,,
"FELL_TOT","Fellings","DEU","Germany","1995","1995","M3","Cubic metres","3","Thousands",,,67268,,
"FELL_TOT","Fellings","DEU","Germany","1996","1996","M3","Cubic metres","3","Thousands",,,67806,,
"FELL_TOT","Fellings","DEU","Germany","1997","1997","M3","Cubic metres","3","Thousands",,,71296,,
"FELL_TOT","Fellings","DEU","Germany","1998","1998","M3","Cubic metres","3","Thousands",,,72048,,
"FELL_TOT","Fellings","DEU","Germany","1999","1999","M3","Cubic metres","3","Thousands",,,71843,,
"FELL_TOT","Fellings","DEU","Germany","2000","2000","M3","Cubic metres","3","Thousands",,,91175,,
"FELL_TOT","Fellings","DEU","Germany","2001","2001","M3","Cubic metres","3","Thousands",,,72315,,
"FELL_TOT","Fellings","DEU","Germany","2002","2002","M3","Cubic metres","3","Thousands",,,76350.41,,
"FELL_TOT","Fellings","DEU","Germany","2003","2003","M3","Cubic metres","3","Thousands",,,87561.641,,
"FELL_TOT","Fellings","DEU","Germany","2004","2004","M3","Cubic metres","3","Thousands",,,97802.409,,
"FELL_TOT","Fellings","DEU","Germany","2005","2005","M3","Cubic metres","3","Thousands",,,101778.434,,
"FELL_TOT","Fellings","DEU","Germany","2006","2006","M3","Cubic metres","3","Thousands",,,109954.993,,
"FELL_TOT","Fellings","DEU","Germany","2007","2007","M3","Cubic metres","3","Thousands",,,124192.003,,
"FELL_TOT","Fellings","DEU","Germany","2008","2008","M3","Cubic metres","3","Thousands",,,101603.932,,
"FELL_TOT","Fellings","DEU","Germany","2009","2009","M3","Cubic metres","3","Thousands",,,87868.686,,
"FELL_TOT","Fellings","DEU","Germany","2010","2010","M3","Cubic metres","3","Thousands",,,101200.015,,
"FELL_TOT","Fellings","DEU","Germany","2011","2011","M3","Cubic metres","3","Thousands",,,93409.229,,
"FELL_TOT","Fellings","DEU","Germany","2012","2012","M3","Cubic metres","3","Thousands",,,93821.429,,
"FELL_TOT","Fellings","DEU","Germany","2013","2013","M3","Cubic metres","3","Thousands",,,87237.812,,
"FELL_TOT","Fellings","DEU","Germany","2014","2014","M3","Cubic metres","3","Thousands",,,86927.669,,
"FELL_TOT","Fellings","DEU","Germany","2015","2015","M3","Cubic metres","3","Thousands",,,88504.991,,
"FELL_TOT","Fellings","DEU","Germany","2016","2016","M3","Cubic metres","3","Thousands",,,85341.732,,
"FELL_TOT","Fellings","GRC","Greece","1990","1990","M3","Cubic metres","3","Thousands",,,2383,,
"FELL_TOT","Fellings","GRC","Greece","1991","1991","M3","Cubic metres","3","Thousands",,,2300,,
"FELL_TOT","Fellings","GRC","Greece","1992","1992","M3","Cubic metres","3","Thousands",,,2242,,
"FELL_TOT","Fellings","GRC","Greece","1993","1993","M3","Cubic metres","3","Thousands",,,2231,,
"FELL_TOT","Fellings","GRC","Greece","1994","1994","M3","Cubic metres","3","Thousands",,,2398,,
"FELL_TOT","Fellings","GRC","Greece","1995","1995","M3","Cubic metres","3","Thousands",,,1856,,
"FELL_TOT","Fellings","GRC","Greece","1996","1996","M3","Cubic metres","3","Thousands",,,2009,,
"FELL_TOT","Fellings","GRC","Greece","1997","1997","M3","Cubic metres","3","Thousands",,,1985,,
"FELL_TOT","Fellings","GRC","Greece","1998","1998","M3","Cubic metres","3","Thousands",,,1691,,
"FELL_TOT","Fellings","GRC","Greece","1999","1999","M3","Cubic metres","3","Thousands",,,2215,,
"FELL_TOT","Fellings","GRC","Greece","2000","2000","M3","Cubic metres","3","Thousands",,,1972,,
"FELL_TOT","Fellings","GRC","Greece","2001","2001","M3","Cubic metres","3","Thousands",,,1529,,
"FELL_TOT","Fellings","GRC","Greece","2002","2002","M3","Cubic metres","3","Thousands",,,1586,,
"FELL_TOT","Fellings","GRC","Greece","2003","2003","M3","Cubic metres","3","Thousands",,,1650,,
"FELL_TOT","Fellings","GRC","Greece","2004","2004","M3","Cubic metres","3","Thousands",,,1693,,
"FELL_TOT","Fellings","GRC","Greece","2005","2005","M3","Cubic metres","3","Thousands",,,1601,,
"FELL_TOT","Fellings","GRC","Greece","2006","2006","M3","Cubic metres","3","Thousands",,,1666,,
"FELL_TOT","Fellings","GRC","Greece","2007","2007","M3","Cubic metres","3","Thousands",,,1587,,
"FELL_TOT","Fellings","GRC","Greece","2008","2008","M3","Cubic metres","3","Thousands",,,1466,,
"FELL_TOT","Fellings","GRC","Greece","2009","2009","M3","Cubic metres","3","Thousands",,,1267,,
"FELL_TOT","Fellings","GRC","Greece","2010","2010","M3","Cubic metres","3","Thousands",,,1838,,
"FELL_TOT","Fellings","GRC","Greece","2011","2011","M3","Cubic metres","3","Thousands",,,1833.75,,
"FELL_TOT","Fellings","GRC","Greece","2012","2012","M3","Cubic metres","3","Thousands",,,1711.879,,
"FELL_TOT","Fellings","GRC","Greece","2013","2013","M3","Cubic metres","3","Thousands",,,1596.427,,
"FELL_TOT","Fellings","GRC","Greece","2014","2014","M3","Cubic metres","3","Thousands",,,1431.926,,
"FELL_TOT","Fellings","HUN","Hungary","1990","1990","M3","Cubic metres","3","Thousands",,,7415,,
"FELL_TOT","Fellings","HUN","Hungary","1995","1995","M3","Cubic metres","3","Thousands",,,6049,,
"FELL_TOT","Fellings","HUN","Hungary","1996","1996","M3","Cubic metres","3","Thousands",,,6604,,
"FELL_TOT","Fellings","HUN","Hungary","1997","1997","M3","Cubic metres","3","Thousands",,,6713,,
"FELL_TOT","Fellings","HUN","Hungary","1998","1998","M3","Cubic metres","3","Thousands",,,6579,,
"FELL_TOT","Fellings","HUN","Hungary","1999","1999","M3","Cubic metres","3","Thousands",,,6901,,
"FELL_TOT","Fellings","HUN","Hungary","2000","2000","M3","Cubic metres","3","Thousands",,,7287,,
"FELL_TOT","Fellings","HUN","Hungary","2001","2001","M3","Cubic metres","3","Thousands",,,7011,,
"FELL_TOT","Fellings","HUN","Hungary","2002","2002","M3","Cubic metres","3","Thousands",,,7013,,
"FELL_TOT","Fellings","HUN","Hungary","2003","2003","M3","Cubic metres","3","Thousands",,,7085,,
"FELL_TOT","Fellings","HUN","Hungary","2004","2004","M3","Cubic metres","3","Thousands",,,7094,,
"FELL_TOT","Fellings","HUN","Hungary","2005","2005","M3","Cubic metres","3","Thousands",,,7167,,
"FELL_TOT","Fellings","HUN","Hungary","2006","2006","M3","Cubic metres","3","Thousands",,,7005,,
"FELL_TOT","Fellings","HUN","Hungary","2007","2007","M3","Cubic metres","3","Thousands",,,6609,,
"FELL_TOT","Fellings","HUN","Hungary","2008","2008","M3","Cubic metres","3","Thousands",,,7024,,
"FELL_TOT","Fellings","HUN","Hungary","2009","2009","M3","Cubic metres","3","Thousands",,,6774,,
"FELL_TOT","Fellings","HUN","Hungary","2010","2010","M3","Cubic metres","3","Thousands",,,7424,,
"FELL_TOT","Fellings","HUN","Hungary","2011","2011","M3","Cubic metres","3","Thousands",,,8080,,
"FELL_TOT","Fellings","HUN","Hungary","2012","2012","M3","Cubic metres","3","Thousands",,,7732,,
"FELL_TOT","Fellings","HUN","Hungary","2013","2013","M3","Cubic metres","3","Thousands",,,7875,,
"FELL_TOT","Fellings","HUN","Hungary","2014","2014","M3","Cubic metres","3","Thousands",,,7517,,
"FELL_TOT","Fellings","HUN","Hungary","2015","2015","M3","Cubic metres","3","Thousands",,,7354,,
"FELL_TOT","Fellings","HUN","Hungary","2016","2016","M3","Cubic metres","3","Thousands",,,7338,,
"FELL_TOT","Fellings","HUN","Hungary","2017","2017","M3","Cubic metres","3","Thousands",,,7576,,
"FELL_TOT","Fellings","ISL","Iceland","1995","1995","M3","Cubic metres","3","Thousands",,,0.2,,
"FELL_TOT","Fellings","ISL","Iceland","2005","2005","M3","Cubic metres","3","Thousands",,,0.5,,
"FELL_TOT","Fellings","IRL","Ireland","1990","1990","M3","Cubic metres","3","Thousands",,,1835,,
"FELL_TOT","Fellings","IRL","Ireland","1995","1995","M3","Cubic metres","3","Thousands",,,2338,,
"FELL_TOT","Fellings","IRL","Ireland","2000","2000","M3","Cubic metres","3","Thousands",,,3043,,
"FELL_TOT","Fellings","IRL","Ireland","2005","2005","M3","Cubic metres","3","Thousands",,,3206,,
"FELL_TOT","Fellings","IRL","Ireland","2006","2006","M3","Cubic metres","3","Thousands",,,3234,,
"FELL_TOT","Fellings","IRL","Ireland","2007","2007","M3","Cubic metres","3","Thousands",,,3240.6,,
"FELL_TOT","Fellings","IRL","Ireland","2008","2008","M3","Cubic metres","3","Thousands",,,2636.7,,
"FELL_TOT","Fellings","IRL","Ireland","2009","2009","M3","Cubic metres","3","Thousands",,,2732.4,,
"FELL_TOT","Fellings","IRL","Ireland","2010","2010","M3","Cubic metres","3","Thousands",,,2948,,
"FELL_TOT","Fellings","IRL","Ireland","2011","2011","M3","Cubic metres","3","Thousands",,,2953.5,,
"FELL_TOT","Fellings","IRL","Ireland","2012","2012","M3","Cubic metres","3","Thousands",,,3121.8,,
"FELL_TOT","Fellings","IRL","Ireland","2013","2013","M3","Cubic metres","3","Thousands",,,3339.6,,
"FELL_TOT","Fellings","IRL","Ireland","2014","2014","M3","Cubic metres","3","Thousands",,,3425.4,,
"FELL_TOT","Fellings","IRL","Ireland","2015","2015","M3","Cubic metres","3","Thousands",,,3575,,
"FELL_TOT","Fellings","IRL","Ireland","2016","2016","M3","Cubic metres","3","Thousands",,,3690.5,,
"FELL_TOT","Fellings","IRL","Ireland","2017","2017","M3","Cubic metres","3","Thousands",,,3894,,
"FELL_TOT","Fellings","ITA","Italy","1990","1990","M3","Cubic metres","3","Thousands",,,13337,,
"FELL_TOT","Fellings","ITA","Italy","1995","1995","M3","Cubic metres","3","Thousands",,,10101,,
"FELL_TOT","Fellings","ITA","Italy","2000","2000","M3","Cubic metres","3","Thousands",,,14327,,
"FELL_TOT","Fellings","ITA","Italy","2005","2005","M3","Cubic metres","3","Thousands",,,13298,,
"FELL_TOT","Fellings","ITA","Italy","2010","2010","M3","Cubic metres","3","Thousands",,,12755,,
"FELL_TOT","Fellings","JPN","Japan","1990","1990","M3","Cubic metres","3","Thousands",,,37613,,
"FELL_TOT","Fellings","JPN","Japan","1995","1995","M3","Cubic metres","3","Thousands",,,29285,,
"FELL_TOT","Fellings","JPN","Japan","2000","2000","M3","Cubic metres","3","Thousands",,,24650,,
"FELL_TOT","Fellings","JPN","Japan","2005","2005","M3","Cubic metres","3","Thousands",,,34659,,
"FELL_TOT","Fellings","JPN","Japan","2006","2006","M3","Cubic metres","3","Thousands",,,35784,,
"FELL_TOT","Fellings","JPN","Japan","2007","2007","M3","Cubic metres","3","Thousands",,,39690,,
"FELL_TOT","Fellings","JPN","Japan","2008","2008","M3","Cubic metres","3","Thousands",,,41194,,
"FELL_TOT","Fellings","JPN","Japan","2009","2009","M3","Cubic metres","3","Thousands",,,43484,,
"FELL_TOT","Fellings","JPN","Japan","2010","2010","M3","Cubic metres","3","Thousands",,,44152,,
"FELL_TOT","Fellings","JPN","Japan","2011","2011","M3","Cubic metres","3","Thousands",,,45931,,
"FELL_TOT","Fellings","JPN","Japan","2012","2012","M3","Cubic metres","3","Thousands",,,39455,,
"FELL_TOT","Fellings","JPN","Japan","2013","2013","M3","Cubic metres","3","Thousands",,,40209,,
"FELL_TOT","Fellings","JPN","Japan","2014","2014","M3","Cubic metres","3","Thousands",,,41881,,
"FELL_TOT","Fellings","JPN","Japan","2015","2015","M3","Cubic metres","3","Thousands",,,43806,,
"FELL_TOT","Fellings","JPN","Japan","2016","2016","M3","Cubic metres","3","Thousands",,,45816,,
"FELL_TOT","Fellings","KOR","Korea","1990","1990","M3","Cubic metres","3","Thousands",,,2223,,
"FELL_TOT","Fellings","KOR","Korea","1995","1995","M3","Cubic metres","3","Thousands",,,1831,,
